object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of nuclei,Probability of not leaf,Convex Hull Center_0,Convex Hull Center_1,Convex Hull Center_2,Skewness of Defect Area,Mean Defect Displacement,Kurtosis of Defect Area,Object Area,Defect Center_0,Defect Center_1,Defect Center_2,Object Center_0,Object Center_1,Object Center_2,Convexity,Number of Defects,Convex Hull Area,Variance of Defect Area,Mean Defect Area,Bounding Box Minimum_0,Bounding Box Minimum_1,Bounding Box Minimum_2,Variance of Intensity_0,Variance of Intensity_1,Covariance of Channel Intensity_0,Covariance of Channel Intensity_1,Covariance of Channel Intensity_2,Covariance of Channel Intensity_3,Size in pixels,Total Intensity_0,Total Intensity_1,Kurtosis of Intensity_0,Kurtosis of Intensity_1,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,Radii of the object_0,Radii of the object_1,Radii of the object_2,Mean Intensity_0,Mean Intensity_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Maximum_2,Center of the object_0,Center of the object_1,Center of the object_2,Minimum intensity_0,Minimum intensity_1,Maximum intensity_0,Maximum intensity_1,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Principal components of the object_4,Principal components of the object_5,Principal components of the object_6,Principal components of the object_7,Principal components of the object_8,Skewness of Intensity_0,Skewness of Intensity_1,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_0,Covariance of Channel Intensity in neighborhood_1,Covariance of Channel Intensity in neighborhood_2,Covariance of Channel Intensity in neighborhood_3,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Skewness of Intensity in neighborhood_0,Skewness of Intensity in neighborhood_1,Kurtosis of Intensity in neighborhood_0,Kurtosis of Intensity in neighborhood_1
270,0,271,0,nuclei,0.79,0.21,479.5,904.0,134.0,0.0,1.7021356,0.0,661.0,479.42468,903.32556,133.93327,479.6127,905.0091,134.09985,0.40060607,1.0,1650.0,0.0,989.0,475.0,897.0,129.0,72.83493,81.15344,72.83493,4.67344,4.67344,81.15344,661.0,4445.0,7326.0,6.5570807,2.3283043,0.40937886,-0.9123645,0.9123645,0.40937886,3.554191,2.3167472,1.8525358,6.7246594,11.083207,485.0,912.0,140.0,479.6127,905.0091,134.09985,0.0,2.0,49.0,58.0,-0.31884715,0.5171247,0.79430383,-0.94144475,-0.0758636,-0.32852167,-0.109627925,-0.8525414,0.51103324,2.3161273,1.4134052,5.228758,80.504616,5.228758,-0.5644077,-0.5644077,80.504616,24389.0,431144.0,0.61582166,10.886375,0.0,2.0,55.0,85.0,7.9121685,1.3800709,100.59074,2.4365003
271,0,272,0,not leaf,0.22,0.78,4.0,140.5,138.0,0.0,2.2320092,0.0,800.0,4.4411197,140.00482,137.2886,3.42875,141.14125,138.92125,0.43572986,1.0,1836.0,0.0,1036.0,0.0,135.0,130.0,31.434376,65.49192,31.434376,1.1272813,1.1272813,65.49192,800.0,4980.0,7863.0,3.9240494,1.2388489,0.03304507,-0.99945384,0.99945384,0.03304507,4.2590294,2.1913345,1.9397148,6.225,9.82875,9.0,147.0,147.0,3.42875,141.14125,138.92125,0.0,2.0,39.0,42.0,0.090649106,0.9938908,0.06295875,-0.54330707,-0.0036273797,0.83952624,0.8346258,-0.11030823,0.5396591,1.5433283,1.2216636,3.2614949,81.95262,3.2614949,0.4362149,0.4362149,81.95262,22447.0,355161.0,0.68163735,10.785005,0.0,2.0,32.0,78.0,4.3793483,1.4056518,32.263332,2.4419796
272,0,273,0,nuclei,0.79,0.21,630.0,329.5,137.0,0.0,1.6835011,0.0,996.0,629.4971,329.72595,136.7142,630.8604,329.11346,137.48895,0.36888888,1.0,2700.0,0.0,1704.0,623.0,324.0,130.0,31.677347,83.93848,31.677347,-1.0818334,-1.0818334,83.93848,996.0,5995.0,11664.0,3.163025,1.8635378,-0.020687245,-0.999786,0.999786,-0.020687245,3.4264805,2.9214501,2.4056747,6.0190763,11.710843,638.0,336.0,145.0,630.8604,329.11346,137.48895,0.0,2.0,36.0,56.0,-0.8188338,0.51495564,0.25363716,-0.104695894,0.3004663,-0.94802886,0.5644023,0.8028329,0.19211824,1.506839,1.3047087,2.173781,99.48706,2.173781,-0.31353483,-0.31353483,99.48706,25803.0,686319.0,0.4767386,12.680493,0.0,2.0,29.0,101.0,4.8470936,1.2749606,39.15169,2.0559464
273,0,274,0,nuclei,0.79,0.21,380.5,395.0,134.5,0.0,3.3497434,0.0,874.0,379.4863,395.32422,134.70755,382.61786,394.32266,134.06636,0.3237037,1.0,2700.0,0.0,1826.0,372.0,388.0,130.0,24.671549,45.247852,24.671549,-0.37149486,-0.37149486,45.247852,874.0,5414.0,6430.0,1.0740477,3.3832927,-0.018045679,-0.99983716,0.99983716,-0.018045679,4.2694764,2.7460086,1.9441354,6.194508,7.3569794,390.0,403.0,140.0,382.61786,394.32266,134.06636,0.0,2.0,29.0,47.0,0.96394914,0.13147552,0.23133583,0.1394593,-0.9900563,-0.018429888,0.22661242,0.050027408,-0.97269934,0.9744266,1.6637857,3.8486993,41.626022,3.8486993,0.0771159,0.0771159,41.626022,27396.0,262418.0,0.71892303,6.8863463,0.0,2.0,38.0,64.0,4.382382,1.75036,30.70379,3.6842546
274,0,275,0,nuclei,0.87,0.13,505.0,447.5,135.0,0.0,1.0790455,0.0,256.0,504.78403,447.66864,134.62427,505.28516,447.27734,135.4961,0.43097642,1.0,594.0,0.0,338.0,501.0,445.0,130.0,40.027344,35.465073,40.027344,1.1174316,1.1174316,35.465073,256.0,1392.0,1753.0,12.183753,1.361262,0.97417676,0.22578661,0.22578661,-0.97417676,2.128113,2.0564544,1.3012518,5.4375,6.8476562,510.0,451.0,141.0,505.28516,447.27734,135.4961,0.0,2.0,53.0,29.0,-0.74293846,-0.6661158,0.065819174,-0.13048285,0.047679067,-0.99030346,0.6565186,-0.74432284,-0.12233931,2.545453,1.327794,2.9159243,37.006874,2.9159243,0.05159659,0.05159659,37.006874,21744.0,224609.0,0.61454976,6.348115,0.0,2.0,29.0,60.0,4.564313,1.8786448,35.7208,4.257797
275,0,276,0,not leaf,0.2,0.8,125.5,699.0,138.0,0.0,2.0183358,0.0,1599.0,125.63641,698.4208,137.82458,125.19262,700.3052,138.39525,0.30738178,1.0,5202.0,0.0,3603.0,117.0,691.0,130.0,45.215027,80.95225,45.215027,0.68449205,0.68449205,80.95225,1599.0,11009.0,18810.0,4.9598665,1.0200135,0.019142948,-0.9998168,0.9998168,0.019142948,4.2173653,3.967014,2.4127128,6.884928,11.763602,135.0,708.0,147.0,125.19262,700.3052,138.39525,0.0,2.0,50.0,52.0,-0.99140185,0.029893946,0.12739193,-0.104690745,-0.7652533,-0.6351592,0.07849968,-0.64303476,0.7618032,1.7765843,1.0947148,2.2515683,80.54561,2.2515683,0.02868938,0.02868938,80.54561,28802.0,716096.0,0.44920304,11.168408,0.0,2.0,29.0,79.0,4.9339805,1.2976274,35.322784,2.0060635
276,0,277,0,nuclei,0.65,0.35,281.0,728.0,134.0,0.0,1.0918064,0.0,346.0,280.90338,727.5431,133.77545,281.10693,728.5058,134.24855,0.47462276,1.0,729.0,0.0,383.0,277.0,724.0,130.0,37.19744,67.667816,37.19744,1.6168097,1.6168097,67.667816,346.0,1911.0,3442.0,7.903361,2.0523152,0.052839223,-0.99860305,0.99860305,0.052839223,2.0982535,1.960975,1.8122228,5.5231214,9.947977,286.0,733.0,139.0,281.10693,728.5058,134.24855,0.0,2.0,45.0,49.0,-0.88538617,-0.46143237,-0.05631593,-0.2665775,0.60324335,-0.75168735,0.38082507,-0.65052104,-0.6571108,2.2605228,1.3156291,5.434267,66.90036,5.434267,-0.27343732,-0.27343732,66.90036,23707.0,291476.0,0.78271925,9.623481,0.0,2.0,62.0,81.0,5.6143937,1.4643325,54.27365,2.8119175
277,0,278,nuclei,nuclei,0.97,0.03,530.5,732.0,135.0,0.0,1.329182,0.0,1390.0,530.67975,732.39825,135.43633,530.2928,731.541,134.49712,0.4645722,1.0,2992.0,0.0,1602.0,523.0,724.0,130.0,36.815716,29.267683,36.815716,0.16625123,0.16625123,29.267683,1390.0,9376.0,7771.0,3.821322,4.56147,0.99975777,0.02200976,0.02200976,-0.99975777,4.3638177,3.1617632,2.2087731,6.7453237,5.5906477,539.0,741.0,141.0,530.2928,731.541,134.49712,0.0,2.0,48.0,44.0,0.6021802,-0.79241306,-0.097265445,0.7804798,0.6099482,-0.13716584,-0.16801889,-0.006684842,-0.9857611,1.5299256,1.940321,4.674211,33.24773,4.674211,-0.0040455493,-0.0040455493,33.24773,35362.0,254186.0,0.8236555,5.9205275,0.0,2.0,52.0,59.0,4.847467,1.9450003,43.111256,4.535506
278,0,279,0,not leaf,0.29,0.71,739.0,755.5,133.5,0.0,1.595078,0.0,283.0,739.0366,754.8764,133.55377,738.9435,756.4629,133.41696,0.39305556,1.0,720.0,0.0,437.0,735.0,751.0,130.0,27.193197,66.17575,27.193197,-4.413378,-4.413378,66.17575,283.0,1869.0,2355.0,1.347937,6.568891,-0.11110689,-0.99380845,0.99380845,-0.11110689,2.3512192,1.9785184,1.4041226,6.6042404,8.321555,744.0,761.0,138.0,738.9435,756.4629,133.41696,0.0,2.0,29.0,60.0,0.05698014,0.79310983,-0.60640746,-0.97413546,0.1771967,0.14021938,0.21866277,0.5827333,0.78269315,1.093239,2.078695,11.342241,53.9472,11.342241,0.5210662,0.5210662,53.9472,43011.0,223907.0,1.5953635,8.305156,0.0,2.0,59.0,58.0,3.758326,1.5729299,24.412539,3.066849
279,0,280,0,nuclei,0.9,0.1,478.5,766.0,136.5,0.0,0.3709829,0.0,1448.0,478.44928,765.84937,136.48274,478.567,766.1989,136.5228,0.43095237,1.0,3360.0,0.0,1912.0,471.0,759.0,130.0,56.26248,39.95962,56.26248,-0.52793527,-0.52793527,39.95962,1448.0,11002.0,9386.0,6.9967613,4.574329,0.9994772,-0.032332186,-0.032332186,-0.9994772,4.197302,3.1405213,2.551962,7.5980663,6.482044,487.0,774.0,144.0,478.567,766.1989,136.5228,0.0,2.0,75.0,47.0,-0.73755264,0.6737545,-0.04550773,0.6180018,0.70061177,0.35667482,0.27219453,0.2349426,-0.93311954,1.8708768,1.9250197,6.3091674,36.388805,6.3091674,0.1257022,0.1257022,36.388805,43770.0,331745.0,0.82479084,6.251319,0.0,2.0,85.0,59.0,7.5747743,1.908945,114.77361,4.4834156
280,0,281,0,not leaf,0.31,0.69,284.0,988.5,133.5,0.0,0.24733667,0.0,155.0,283.93372,988.41437,133.53592,284.07742,988.6,133.45807,0.46130952,1.0,336.0,0.0,181.0,281.0,986.0,130.0,41.226807,225.24579,41.226807,16.882206,16.882206,225.24579,155.0,1064.0,4375.0,2.2690842,0.22711791,0.090608,-0.9958866,0.9958866,0.090608,1.6333159,1.5870274,1.2923096,6.8645163,28.225807,288.0,992.0,138.0,284.07742,988.6,133.45807,0.0,2.0,32.0,80.0,-0.41422412,0.80708605,-0.42074993,0.20945477,-0.3653396,-0.9070037,0.8857466,0.46383086,0.017715553,1.36341,0.5938337,2.1133633,217.78001,2.1133633,0.8927602,0.8927602,217.78001,10102.0,588263.0,0.39730984,23.136278,0.0,2.0,25.0,113.0,5.531728,1.0234498,44.1495,1.4602609
281,0,282,0,not leaf,0.22,0.78,954.5,372.0,134.5,0.0,0.64413637,0.0,115.0,954.512,371.744,134.328,954.48694,372.27826,134.68695,0.47916666,1.0,240.0,0.0,125.0,952.0,370.0,131.0,43.81444,57.778904,43.81444,-2.8577695,-2.8577695,57.778904,115.0,893.0,1028.0,1.1674166,4.223622,-0.19302616,-0.9811936,0.9811936,-0.19302616,1.8375915,1.2355491,1.0981178,7.7652173,8.939131,958.0,375.0,139.0,954.48694,372.27826,134.68695,0.0,2.0,32.0,45.0,0.18631841,0.9795514,-0.07592477,-0.0958578,-0.058785234,-0.99365765,0.977802,-0.1924147,-0.08294487,1.1049801,1.784789,5.924199,99.63308,5.924199,0.06989431,0.06989431,99.63308,23270.0,291573.0,0.931247,11.668521,0.0,2.0,38.0,89.0,4.845347,1.4950092,37.009953,3.062005
282,0,283,0,not leaf,0.2,0.8,995.5,377.0,139.5,0.0,1.1568003,0.0,2369.0,995.40393,376.5231,139.60434,995.62726,377.6319,139.36176,0.43010166,1.0,5508.0,0.0,3139.0,987.0,369.0,131.0,39.7729,73.85568,39.7729,-0.6367549,-0.6367549,73.85568,2369.0,15757.0,23594.0,4.7623615,2.3913457,-0.018672824,-0.99982566,0.99982566,-0.018672824,4.3045235,3.8150258,3.267673,6.6513295,9.959476,1005.0,386.0,149.0,995.62726,377.6319,139.36176,0.0,2.0,45.0,66.0,-0.2391165,0.97088444,0.014377351,0.78430796,0.18439348,0.59233445,-0.5724372,-0.15291321,0.80556387,1.7853874,1.4331723,3.6042585,92.28434,3.6042585,0.06483333,0.06483333,92.28434,43934.0,750388.0,0.66469985,11.353002,0.0,2.0,45.0,91.0,5.387903,1.4610065,50.98355,2.8615947
283,0,284,0,not leaf,0.26,0.74,929.5,417.5,134.5,0.0,0.5616203,0.0,319.0,929.33966,417.39862,134.56326,929.79,417.68338,134.38557,0.3560268,1.0,896.0,0.0,577.0,926.0,411.0,131.0,32.005463,105.257866,32.005463,-2.0632954,-2.0632954,105.257866,319.0,1756.0,4613.0,6.2069497,1.2747692,-0.028133478,-0.99960417,0.99960417,-0.028133478,3.498137,1.5882972,1.3796494,5.504702,14.460815,934.0,425.0,139.0,929.79,417.68338,134.38557,0.0,2.0,39.0,54.0,0.25426134,-0.43058348,-0.865996,0.95775986,-0.012275109,0.28730708,0.13433987,0.9024673,-0.4092745,1.9542146,1.0568565,5.917176,97.76491,5.917176,-0.107712194,-0.107712194,97.76491,26461.0,331668.0,0.94577885,11.8546,0.0,2.0,42.0,95.0,4.6277814,1.4410931,34.170334,2.8392658
284,0,285,nuclei,nuclei,0.98,0.02,526.5,709.5,135.0,0.0,1.0157923,0.0,415.0,526.1402,709.2371,135.14433,526.9205,709.80725,134.83133,0.4611111,1.0,900.0,0.0,485.0,522.0,705.0,131.0,32.355083,30.876957,32.355083,0.9857686,0.9857686,30.876957,415.0,2251.0,2511.0,8.071953,2.4604585,0.89438885,0.4472903,0.4472903,-0.89438885,2.3670666,2.124305,1.792314,5.4240966,6.0506024,532.0,715.0,140.0,526.9205,709.80725,134.83133,0.0,2.0,45.0,31.0,-0.7050274,0.062308073,0.7064376,0.5492267,0.67815703,0.4883166,-0.44864956,0.73227096,-0.5123405,2.1739156,1.6337694,7.5829244,33.813713,7.5829244,-0.148506,-0.148506,33.813713,33122.0,186999.0,1.0647422,6.0112834,0.0,2.0,52.0,59.0,4.5307164,1.912599,32.41953,4.4792657
285,0,286,0,nuclei,0.64,0.36,264.5,721.5,137.5,0.0,1.5076482,0.0,870.0,264.29175,721.0826,137.02019,264.76093,722.023,138.10115,0.44387755,1.0,1960.0,0.0,1090.0,258.0,717.0,131.0,48.080734,66.082375,48.080734,0.13837892,0.13837892,66.082375,870.0,5809.0,8469.0,10.228308,1.501773,0.0076863365,-0.99997044,0.99997044,0.0076863365,3.1728117,2.8428683,2.106803,6.6770115,9.734483,272.0,727.0,145.0,264.76093,722.023,138.10115,0.0,2.0,62.0,46.0,-0.7845744,0.58604735,-0.2024637,0.23599932,-0.019700304,-0.9715535,0.573365,0.8100373,0.12285042,2.4015222,1.2627217,1.9735035,69.55673,1.9735035,-0.08192152,-0.08192152,69.55673,19107.0,496401.0,0.3836593,9.967491,0.0,2.0,45.0,76.0,6.54196,1.3949043,80.90324,2.3402276
286,0,287,0,nuclei,0.73,0.27,309.5,728.0,137.5,0.0,0.19731931,0.0,981.0,309.42062,727.9618,137.49045,309.59735,728.0469,137.51172,0.44917583,1.0,2184.0,0.0,1203.0,304.0,722.0,131.0,49.895508,59.77416,49.895508,-0.98027766,-0.98027766,59.77416,981.0,7181.0,8981.0,3.2522776,3.0779746,-0.09780247,-0.9952058,0.9952058,-0.09780247,3.2035365,2.6619,2.4965158,7.3200817,9.154943,316.0,735.0,145.0,309.59735,728.0469,137.51172,0.0,2.0,49.0,52.0,0.24318418,0.7682704,0.5921335,0.5412291,-0.61406696,0.57444996,0.80494255,0.18078278,-0.5651417,1.5512639,1.52267,4.5464783,59.229565,4.5464783,0.019317763,0.019317763,59.229565,34289.0,441630.0,0.683947,8.808991,0.0,2.0,45.0,81.0,5.9154415,1.5136124,56.231995,2.8434258
287,0,288,nuclei,nuclei,0.85,0.15,322.5,727.0,137.0,0.0,1.6914116,0.0,953.0,322.5553,726.3453,136.68338,322.42706,727.8636,137.41763,0.43122172,1.0,2210.0,0.0,1257.0,318.0,719.0,131.0,46.968124,58.904385,46.968124,-1.7046318,-1.7046318,58.904385,953.0,6690.0,8352.0,2.6705012,3.8816447,-0.13865915,-0.9903402,0.9903402,-0.13865915,4.0478024,2.6056688,2.050825,7.019937,8.763904,328.0,736.0,144.0,322.42706,727.8636,137.41763,0.0,2.0,45.0,55.0,-0.23727815,0.2577081,-0.93663526,-0.9288232,-0.3426359,0.14102544,0.28458145,-0.90343076,-0.32066527,1.4505179,1.6671126,4.424264,55.5672,4.424264,0.060743894,0.060743894,55.5672,30604.0,402408.0,0.6385678,8.396444,0.0,2.0,49.0,81.0,6.5286736,1.5392705,69.084335,2.8654876
288,0,289,not leaf,not leaf,0.17,0.83,749.0,753.0,135.5,0.0,1.2211467,0.0,408.0,748.74744,753.29553,135.81958,749.3603,752.5784,135.04411,0.4121212,1.0,990.0,0.0,582.0,745.0,748.0,131.0,78.37454,58.136463,78.37454,8.104743,8.104743,58.136463,408.0,3310.0,3426.0,6.270827,2.7940855,0.9435335,0.3312772,0.3312772,-0.9435335,2.5126867,2.059294,1.690939,8.112745,8.3970585,754.0,759.0,141.0,749.3603,752.5784,135.04411,0.0,2.0,59.0,42.0,-0.5251577,-0.16184768,-0.83547276,-0.8506855,0.07294163,0.5205898,0.023315506,-0.98411626,0.17598733,2.0960975,1.5992504,9.406477,53.772526,9.406477,0.364516,0.364516,53.772526,48904.0,279684.0,1.4442147,8.259524,0.0,2.0,52.0,60.0,3.598785,1.5730329,20.67558,3.0806339
289,0,290,0,nuclei,0.81,0.19,431.5,756.0,137.5,0.0,0.35602853,0.0,1510.0,431.57135,756.08215,137.6173,431.4126,755.89935,137.3563,0.44940478,1.0,3360.0,0.0,1850.0,424.0,749.0,131.0,68.02556,41.503155,68.02556,0.96527344,0.96527344,41.503155,1510.0,13334.0,10650.0,4.6093683,3.0076537,0.9993401,0.036322575,0.036322575,-0.9993401,3.7232618,3.1179702,2.8245034,8.830463,7.05298,440.0,764.0,145.0,431.4126,755.89935,137.3563,0.0,2.0,69.0,48.0,0.6319629,0.7613803,0.14464736,0.66925824,-0.6302619,0.3935268,0.39078927,-0.15188791,-0.9078622,1.6903418,1.6263037,8.1036005,41.54785,8.1036005,0.4945329,0.4945329,41.54785,53598.0,363907.0,1.0075948,6.841129,0.0,2.0,72.0,64.0,6.0777106,1.7762307,64.4302,3.8301241
290,0,291,0,not leaf,0.32,0.68,72.5,752.5,135.0,0.0,0.9657109,0.0,252.0,72.198715,752.65173,135.02136,73.059525,752.21826,134.96031,0.35,1.0,720.0,0.0,468.0,69.0,748.0,131.0,24.13089,71.19967,24.13089,3.2825649,3.2825649,71.19967,252.0,1276.0,2816.0,3.1224825,1.1680903,0.06923726,-0.9976002,0.9976002,0.06923726,2.7093925,1.5048616,1.354214,5.0634923,11.174603,77.0,758.0,140.0,73.059525,752.21826,134.96031,0.0,2.0,26.0,42.0,0.41523364,0.20792566,-0.8856342,-0.7341191,-0.49836224,-0.4611986,0.53726166,-0.8416662,0.05429457,1.5660169,1.0867468,1.604037,89.7462,1.604037,0.07898442,0.07898442,89.7462,10236.0,352874.0,0.34564734,11.915783,0.0,2.0,26.0,86.0,5.5986023,1.3135908,48.296272,2.151517
291,0,292,0,nuclei,0.82,0.18,457.5,807.0,136.0,0.0,1.622681,0.0,1560.0,457.08743,806.7724,135.40752,457.9718,807.26025,136.67757,0.46650717,1.0,3344.0,0.0,1784.0,450.0,798.0,131.0,58.234188,41.85478,58.234188,-1.00518,-1.00518,41.85478,1560.0,10662.0,11373.0,10.257445,2.3174448,0.9981362,-0.061025176,-0.061025176,-0.9981362,4.4079666,3.5367553,2.3220475,6.834615,7.290385,466.0,817.0,142.0,457.9718,807.26025,136.67757,0.0,2.0,63.0,43.0,-0.2006087,0.97472847,0.09828843,0.9774276,0.19235283,0.087382644,-0.066268295,-0.11359954,0.9913141,2.5559628,1.4891138,6.3941255,43.029926,6.3941255,0.19714007,0.19714007,43.029926,35893.0,312325.0,0.80642116,7.0171204,0.0,2.0,101.0,57.0,8.450807,1.7578857,149.0264,3.787073
292,0,293,0,nuclei,0.76,0.24,406.0,812.5,136.5,0.0,0.7471013,0.0,301.0,406.24527,812.62537,136.30997,405.69766,812.3455,136.73422,0.44791666,1.0,672.0,0.0,371.0,403.0,809.0,131.0,48.730255,56.86083,48.730255,3.7588105,3.7588105,56.86083,301.0,2138.0,2307.0,6.5017223,3.520279,0.364526,-0.93119323,0.93119323,0.364526,2.66326,1.6160632,1.5175644,7.10299,7.6644516,410.0,817.0,143.0,405.69766,812.3455,136.73422,0.0,2.0,49.0,48.0,-0.07524088,-0.036333457,-0.99650323,-0.0075146984,0.99932826,-0.035869062,0.99713707,0.0047896015,-0.07546337,1.9776882,1.7714554,4.7570963,52.582447,4.7570963,-0.18246157,-0.18246157,52.582447,29149.0,317996.0,0.74702716,8.149565,0.0,2.0,52.0,85.0,5.6147237,1.5806468,55.733265,3.2375305
293,0,294,0,nuclei,0.79,0.21,488.0,347.0,135.5,0.0,1.096035,0.0,453.0,488.36758,346.88568,135.29956,487.4393,347.1744,135.80574,0.39597902,1.0,1144.0,0.0,691.0,483.0,341.0,132.0,36.42189,52.357674,36.42189,-5.602488,-5.602488,52.357674,453.0,2396.0,3603.0,6.638234,4.1344934,-0.30164048,-0.9534218,0.9534218,-0.30164048,3.0495653,2.379711,1.398144,5.289183,7.9536424,494.0,354.0,140.0,487.4393,347.1744,135.80574,0.0,2.0,42.0,48.0,-0.17162369,-0.94182134,0.2889946,0.9516688,-0.2343357,-0.19852775,-0.25469944,-0.24095508,-0.93651956,2.1597629,1.783714,3.8918614,44.014732,3.8918614,0.27360353,0.27360353,44.014732,22010.0,203955.0,0.77751875,7.2048535,0.0,2.0,42.0,64.0,4.3276734,1.6701511,34.006866,3.321558
294,0,295,0,nuclei,0.84,0.16,449.0,397.5,135.5,0.0,1.2287468,0.0,250.0,448.7086,397.25153,135.87117,449.38,397.824,135.016,0.4340278,1.0,576.0,0.0,326.0,445.0,394.0,132.0,38.307858,33.8276,38.307858,-0.85656,-0.85656,33.8276,250.0,1503.0,1595.0,4.3657928,2.1511784,0.98337334,-0.18159541,-0.18159541,-0.98337334,2.0524542,1.6935415,1.5555438,6.012,6.38,454.0,402.0,140.0,449.38,397.824,135.016,0.0,2.0,41.0,31.0,-0.6947154,0.3489642,-0.62896305,-0.6671389,-0.63948435,0.38208047,0.2688796,-0.6850429,-0.6770672,1.7413442,1.5251393,4.0750666,39.372463,4.0750666,0.07164289,0.07164289,39.372463,15775.0,173519.0,0.5979456,6.5771737,0.0,2.0,61.0,58.0,7.769244,1.8382025,116.502396,4.136515
295,0,296,nuclei,nuclei,0.99,0.01,562.5,648.5,135.5,0.0,1.8566004,0.0,1027.0,562.6692,647.8602,135.4803,562.19476,649.65436,135.53554,0.35659721,1.0,2880.0,0.0,1853.0,554.0,639.0,132.0,43.72673,35.64922,43.72673,0.5303021,0.5303021,35.64922,1027.0,6514.0,6344.0,8.707806,4.6938276,0.99787015,0.06523186,0.06523186,-0.99787015,4.4613333,3.8841372,1.6268331,6.342746,6.177215,572.0,659.0,140.0,562.19476,649.65436,135.53554,0.0,2.0,52.0,43.0,0.021069244,0.9925885,-0.119683474,-0.9974764,0.028987806,0.064811714,0.06780072,0.11801591,0.99069434,2.2685819,1.9267812,3.455763,30.70504,3.455763,0.041621525,0.041621525,30.70504,23051.0,186215.0,0.69522864,5.6163287,0.0,2.0,39.0,52.0,4.5044246,2.0412588,34.653896,4.9761553
296,0,297,nuclei,nuclei,0.97,0.03,557.0,687.5,137.0,0.0,1.8545982,0.0,1250.0,556.55414,688.0288,136.87708,557.7312,686.6328,137.2016,0.37878788,1.0,3300.0,0.0,2050.0,550.0,678.0,132.0,42.541485,31.655184,42.541485,-1.1206688,-1.1206688,31.655184,1250.0,8041.0,7495.0,7.7234716,2.4665103,0.9948508,-0.10135008,-0.10135008,-0.9948508,4.1943197,3.2319374,2.135446,6.4328,5.996,565.0,698.0,143.0,557.7312,686.6328,137.2016,0.0,2.0,52.0,33.0,-0.18378903,0.974434,-0.12922835,-0.98207074,-0.17641908,0.06643333,0.041936547,0.1391211,0.989387,2.135876,1.6600785,5.367062,31.57822,5.367062,0.16541031,0.16541031,31.57822,38076.0,245408.0,0.8920857,5.749684,0.0,2.0,58.0,53.0,5.40546,1.9895737,58.72459,4.785913
297,0,298,0,nuclei,0.89,0.11,520.5,710.0,135.5,0.0,0.54965824,0.0,138.0,520.44446,710.0707,135.29292,520.5797,709.89856,135.7971,0.4107143,1.0,336.0,0.0,198.0,518.0,707.0,132.0,31.558548,40.88747,31.558548,-3.4181368,-3.4181368,40.88747,138.0,791.0,941.0,2.611472,0.69482064,-0.31095943,-0.9504232,0.9504232,-0.31095943,1.7828133,1.4247308,1.2151786,5.731884,6.8188405,524.0,714.0,140.0,520.5797,709.89856,135.7971,0.0,2.0,29.0,26.0,0.18131872,-0.7772856,-0.6024539,0.73194605,-0.30247462,0.6105441,0.65679413,0.5516668,-0.5140868,1.5489818,1.3342186,7.364263,34.176132,7.364263,-0.14869876,-0.14869876,34.176132,24905.0,151908.0,0.9907312,6.042963,0.0,2.0,48.0,59.0,4.742806,1.9067079,34.115627,4.4601927
298,0,299,0,not leaf,0.23,0.77,105.0,804.5,136.0,0.0,1.0043114,0.0,159.0,105.34247,804.726,135.89954,104.528305,804.18866,136.13837,0.42063493,1.0,378.0,0.0,219.0,102.0,802.0,132.0,48.401882,97.090385,48.401882,-1.5864879,-1.5864879,97.090385,159.0,1223.0,2183.0,1.8537703,-0.051978018,-0.032532696,-0.99947065,0.99947065,-0.032532696,1.9736795,1.4557676,1.1990185,7.691824,13.72956,109.0,808.0,141.0,104.528305,804.18866,136.13837,0.0,2.0,33.0,44.0,0.10053777,0.9940325,-0.04232593,0.23575902,0.017528048,0.97165346,0.966597,-0.10766659,-0.2325899,1.2898917,0.7624602,9.187037,110.327866,9.187037,0.116352975,0.116352975,110.327866,40400.0,410534.0,1.419636,14.4259615,0.0,2.0,48.0,74.0,3.7697515,1.119748,22.481941,1.4316418
